Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/3/07,10:43:00,0.212,0,239.31,0.8,0,0,0.0
14/2/2007,16:53:00,0.606,0.134,242.93,2.6,0,1,0.0
14/5/2007,11:34:00,0.368,0.282,235.67,2,0,0,0.0
20/6/2007,10:56:00,0.14,0,236.02,0.8,0,0,0.0
18/6/2007,8:31:00,1.246,0.094,238.61,5.2,0,0,17.0
16/5/2007,12:37:00,3.108,0.046,231.81,14,0,27,16.0
21/6/2007,10:05:00,0.188,0.112,239.55,0.8,0,1,0.0
11/1/07,19:48:00,7.658,0.548,229.89,33.4,36,34,17.0
1/1/07,11:34:00,2.544,0,237.54,10.6,0,0,0.0
16/1/2007,8:33:00,0.388,0.144,242.18,1.6,1,0,0.0
25/5/2007,21:35:00,3.7,0.192,229.46,16,41,0,0.0
15/5/2007,23:40:00,1.416,0.108,237.99,5.8,0,0,17.0
5/2/07,21:12:00,3.69,0.368,238.93,15.6,0,23,18.0
4/6/07,9:45:00,1.268,0.08,231.08,5.4,0,0,16.0
27/2/2007,23:49:00,0.334,0.146,246.31,1.4,0,0,0.0
13/3/2007,18:36:00,1.446,0.092,240.88,6,0,2,18.0
11/3/07,20:28:00,2.89,0.538,237.83,12.2,1,1,17.0
17/4/2007,11:29:00,1.194,0,239.27,5,0,0,18.0
9/3/07,23:25:00,2.934,0.134,242.52,12.2,0,0,0.0
4/6/07,7:02:00,0.452,0.204,234.63,2,0,0,0.0
12/3/07,9:58:00,1.776,0,236.42,7.6,0,0,17.0
1/4/07,4:18:00,0.23,0,244.25,1,0,0,0.0
10/6/07,10:53:00,1.384,0.104,237.53,5.8,2,1,17.0
11/5/07,6:28:00,0.198,0.09,237.52,0.8,0,2,0.0
16/2/2007,23:30:00,1.734,0,240.08,7.2,0,0,18.0
18/2/2007,0:45:00,4.878,0.084,240.95,20.6,22,0,18.0
28/2/2007,11:13:00,0.28,0.054,240.93,1.4,0,0,0.0
21/4/2007,6:15:00,0.292,0,240.84,2,0,0,4.0
4/2/07,20:32:00,3.118,0.09,237.5,13.2,0,0,17.0
30/6/2007,10:27:00,0.14,0,240.58,0.6,0,0,0.0
30/4/2007,8:26:00,?,?,?,?,?,?,
8/1/07,20:12:00,2.006,0.384,237.06,8.6,0,0,18.0
12/6/07,18:57:00,3.17,0.434,235.97,13.6,38,0,0.0
9/5/07,12:01:00,0.188,0,235.48,0.8,0,1,0.0
22/6/2007,6:23:00,0.31,0.124,244.14,1.4,0,1,0.0
27/4/2007,6:03:00,0.208,0.094,235.82,1,0,0,0.0
7/2/07,23:51:00,0.334,0.144,245.79,1.4,0,0,0.0
22/6/2007,0:46:00,0.31,0.26,242.08,1.6,0,2,0.0
1/3/07,4:05:00,0.294,0.118,242.79,1.2,0,1,0.0
21/1/2007,4:08:00,0.216,0,244.55,1,0,0,0.0
30/1/2007,16:02:00,1.54,0.286,245.9,6.2,0,2,19.0
15/3/2007,18:42:00,1.718,0.144,238.13,7.2,0,0,18.0
28/1/2007,3:20:00,0.978,0,243.62,5.8,0,1,0.0
14/5/2007,20:59:00,4.61,0,233.01,19.8,37,0,16.0
19/1/2007,7:32:00,2.864,0.048,236.64,12,0,0,17.0
1/2/07,3:51:00,0.314,0.12,243.92,1.4,0,1,0.0
21/4/2007,9:48:00,1.308,0.194,236.95,5.6,0,1,17.0
16/5/2007,8:24:00,1.776,0.06,232.23,7.6,1,2,17.0
23/6/2007,11:46:00,2.926,0.08,236.28,12.2,0,1,0.0
27/3/2007,0:31:00,0.362,0.142,238.53,1.6,0,1,0.0
1/2/07,2:12:00,0.228,0,244.09,1,0,0,0.0
13/4/2007,20:32:00,0.31,0.116,240.55,1.4,0,0,0.0
1/5/07,23:43:00,0.66,0.062,238.64,3,0,1,0.0
13/6/2007,22:20:00,1.396,0.066,239.75,5.8,0,0,18.0
27/6/2007,14:25:00,0.374,0.314,240.1,2,0,1,0.0
28/6/2007,11:38:00,1.286,0.106,236.5,5.4,0,0,18.0
30/4/2007,11:06:00,?,?,?,?,?,?,
30/4/2007,5:09:00,?,?,?,?,?,?,
27/6/2007,23:54:00,0.452,0.338,239.21,2.4,0,1,0.0
23/3/2007,21:19:00,0.724,0.064,238.73,3.2,1,0,0.0
18/3/2007,8:15:00,4.512,0.206,237.59,19,39,0,0.0
25/1/2007,1:02:00,0.222,0,244.18,1,0,0,0.0
19/5/2007,6:12:00,0.368,0.166,234.85,1.6,0,2,0.0
1/2/07,19:22:00,2.826,0,236.02,12,0,0,18.0
10/4/07,10:21:00,0.308,0.108,237.99,1.4,0,0,0.0
21/3/2007,9:10:00,1.268,0,238.25,5.2,0,0,18.0
7/3/07,0:08:00,1.476,0.056,239.3,6,0,1,17.0
15/3/2007,6:29:00,2.338,0,239.49,9.6,0,0,18.0
7/3/07,18:22:00,0.312,0.106,241.37,1.4,0,0,0.0
28/4/2007,22:07:00,?,?,?,?,?,?,
14/3/2007,12:46:00,1.684,0.32,242.23,7,0,0,18.0
22/4/2007,11:27:00,3.45,0.34,238.48,15.2,0,27,17.0
15/5/2007,13:26:00,0.354,0.082,237.1,1.6,0,2,0.0
22/3/2007,7:20:00,3.692,0.182,238.48,15.4,0,1,17.0
18/6/2007,10:36:00,0.098,0,239.64,0.4,0,0,0.0
4/6/07,9:53:00,1.348,0.158,232.17,5.8,0,0,17.0
8/2/07,19:58:00,1.994,0.132,238.41,8.4,1,0,0.0
10/5/07,2:08:00,0.358,0.132,235.29,2.2,0,1,3.0
11/5/07,4:46:00,0.11,0,236.56,0.6,0,0,0.0
26/3/2007,12:36:00,0.578,0.24,241.32,2.8,0,1,0.0
22/3/2007,2:57:00,0.256,0,247.13,1.2,0,0,0.0
19/5/2007,21:37:00,0.466,0.192,234.83,2,0,1,0.0
12/2/07,15:14:00,1.482,0.194,241.76,6.2,0,0,18.0
1/6/07,5:27:00,0.286,0.06,235.31,1.2,0,1,0.0
30/1/2007,15:18:00,0.354,0.162,245.18,1.6,0,0,0.0
21/1/2007,20:20:00,6.394,0.338,229,27.8,41,0,16.0
24/5/2007,23:53:00,0.304,0.058,239.32,1.2,0,0,0.0
22/5/2007,12:40:00,0.204,0.054,234.82,0.8,0,0,0.0
5/6/07,0:25:00,2.062,0.24,237.38,8.6,0,2,17.0
1/1/07,6:26:00,2.384,0,240.93,9.8,0,0,0.0
25/4/2007,13:59:00,0.182,0,236.91,0.8,0,0,0.0
25/6/2007,18:44:00,0.21,0.072,242.93,1,0,0,0.0
5/2/07,3:33:00,0.404,0.112,242.51,1.8,0,0,0.0
27/5/2007,17:22:00,4.518,0.57,231.76,19.6,1,36,16.0
1/5/07,1:04:00,0.344,0.228,236.85,1.6,0,2,0.0
11/1/07,13:05:00,0.394,0.28,241.31,2,0,0,0.0
13/3/2007,14:08:00,0.482,0.348,242.24,2.4,0,2,0.0
23/5/2007,1:21:00,0.382,0.17,236.5,1.8,0,0,0.0
9/2/07,12:31:00,1.302,0,241.07,5.4,0,0,18.0
25/5/2007,0:04:00,0.318,0.086,239.74,1.4,0,0,0.0
7/4/07,15:50:00,0.58,0.138,241.84,2.4,0,2,0.0
20/3/2007,1:44:00,1.394,0.09,241.84,5.6,0,0,18.0
18/2/2007,11:55:00,1.6,0.226,240.17,6.6,0,0,17.0
21/6/2007,20:17:00,0.31,0.18,242.44,1.6,0,1,0.0
7/2/07,17:04:00,2.678,0.104,243.33,11,39,2,0.0
4/2/07,22:18:00,1.458,0.058,237.56,6.2,0,0,0.0
4/5/07,11:08:00,0.306,0.22,233.78,1.6,0,2,0.0
22/3/2007,23:45:00,1.478,0.122,241.97,6,0,0,18.0
19/4/2007,5:35:00,0.398,0.118,239.2,1.6,0,0,0.0
28/3/2007,1:11:00,0.224,0,243.21,1,0,0,0.0
9/1/07,9:16:00,1.428,0.142,237.46,6,1,0,17.0
1/3/07,17:28:00,0.312,0.124,241.29,1.4,0,0,0.0
9/4/07,18:51:00,0.494,0.28,240.94,2.4,0,0,0.0
26/1/2007,18:56:00,0.904,0.052,238.31,3.8,0,0,0.0
6/4/07,3:06:00,0.268,0,242.84,1.2,0,0,0.0
6/5/07,11:20:00,0.412,0.076,235.03,2,0,0,0.0
25/3/2007,22:00:00,4.91,0.162,233.46,21,37,0,17.0
9/1/07,0:08:00,0.216,0,242.06,1,0,0,0.0
27/1/2007,12:05:00,1.336,0,238.95,5.6,0,0,18.0
11/6/07,4:04:00,0.296,0.202,240.71,1.4,0,0,0.0
6/2/07,19:30:00,0.308,0,240.28,1.2,0,0,0.0
20/3/2007,13:35:00,0.304,0.094,242.78,1.2,0,0,0.0
26/2/2007,22:56:00,1.296,0,240.55,5.4,0,0,18.0
6/6/07,0:51:00,1.246,0,233.64,5.2,0,0,17.0
17/2/2007,16:26:00,0.718,0.298,239.3,3.2,0,0,0.0
21/2/2007,1:51:00,0.326,0.116,239.85,1.4,0,0,0.0
19/1/2007,18:50:00,1.428,0.092,235.92,6,0,0,0.0
6/4/07,17:32:00,1.342,0,241.78,5.4,0,0,18.0
3/5/07,4:43:00,1.204,0,234.6,5,0,0,16.0
22/5/2007,3:06:00,1.222,0.064,234.58,5.2,0,0,17.0
12/3/07,2:11:00,0.224,0,245.28,1,0,0,0.0
1/3/07,12:13:00,0.216,0,240.25,0.8,0,0,0.0
24/5/2007,20:47:00,3.686,0.194,233.22,16.4,0,44,0.0
10/6/07,20:15:00,0.716,0.266,238.74,3.2,0,0,0.0
14/1/2007,22:07:00,1.856,0.166,237.61,7.8,0,2,17.0
21/4/2007,5:29:00,0.116,0,241.41,0.6,0,0,0.0
9/6/07,16:00:00,0.39,0.202,240.81,1.8,0,0,0.0
30/3/2007,0:13:00,0.324,0.12,242.64,1.4,0,0,0.0
7/1/07,12:39:00,0.41,0.14,240.45,1.8,0,0,0.0
8/1/07,18:59:00,3.284,0.442,234.35,14,0,0,17.0
4/5/07,10:59:00,0.122,0,234.21,0.6,0,0,0.0
9/5/07,17:22:00,0.23,0.124,236.83,1,0,0,0.0
14/1/2007,20:17:00,3.962,0.182,232.38,17,0,0,17.0
26/4/2007,10:29:00,1.424,0.062,232,6.2,0,1,17.0
13/3/2007,5:25:00,0.234,0,239.32,1,0,1,0.0
22/2/2007,7:20:00,3.774,0.2,236.43,16,0,0,17.0
5/5/07,19:43:00,1.576,0.178,235.14,6.6,0,2,16.0
24/6/2007,4:30:00,1.324,0,241.55,5.4,0,0,17.0
31/1/2007,2:31:00,0.244,0,244.02,1,0,0,0.0
8/5/07,7:06:00,0.224,0.076,234.89,1,0,0,0.0
18/6/2007,17:15:00,0.1,0,242.72,0.4,0,0,0.0
29/1/2007,17:00:00,1.384,0,244.93,5.6,0,0,19.0
24/1/2007,11:42:00,1.706,0.27,238.95,7.2,0,2,17.0
16/4/2007,2:08:00,0.236,0.144,242.48,1.2,0,0,0.0
20/4/2007,21:58:00,1.826,0.122,238.24,7.8,2,0,0.0
14/5/2007,15:59:00,0.632,0.312,237.83,3.2,0,0,0.0
7/6/07,4:20:00,0.272,0.078,234.99,1.2,0,0,0.0
13/4/2007,6:58:00,0.212,0,238.64,0.8,0,0,0.0
20/1/2007,6:37:00,0.47,0,241.75,3.4,0,0,0.0
21/5/2007,9:59:00,1.316,0.07,233.11,5.6,0,0,17.0
27/6/2007,12:13:00,0.204,0.088,239.45,1,0,0,0.0
19/6/2007,22:17:00,0.784,0.126,241.75,3.2,0,0,0.0
28/2/2007,1:03:00,0.224,0,244.56,1,0,0,0.0
28/2/2007,21:41:00,0.216,0,240.38,0.8,0,0,0.0
6/2/07,23:31:00,0.348,0.152,246.55,1.6,0,0,0.0
13/3/2007,5:32:00,0.224,0,239.88,1,0,0,0.0
12/4/07,6:18:00,0.37,0.21,241.13,1.8,0,1,0.0
11/4/07,5:52:00,0.39,0.228,238.6,1.8,0,1,0.0
17/5/2007,23:20:00,1.61,0.066,234.93,6.8,0,0,17.0
11/2/07,14:04:00,3.788,0.24,239.73,15.8,1,39,17.0
13/5/2007,13:24:00,1.404,0.234,234.71,6,0,0,17.0
13/4/2007,21:50:00,1.398,0.102,239.97,5.8,0,0,18.0
15/6/2007,15:44:00,0.212,0.046,240.4,1,0,0,0.0
2/2/07,21:27:00,0.622,0.198,241.19,2.6,0,2,0.0
10/5/07,22:27:00,0.504,0.122,239.14,2.2,0,0,0.0
5/4/07,4:07:00,0.374,0.2,242.18,1.6,0,1,0.0
7/6/07,6:17:00,0.342,0.184,237.56,1.6,0,0,0.0
2/6/07,1:21:00,0.404,0.214,236.97,1.8,0,2,0.0
16/6/2007,14:42:00,1.79,0.166,238.51,7.4,0,1,18.0
1/5/07,22:46:00,1.616,0.046,236.19,6.8,0,0,18.0
24/2/2007,7:30:00,0.222,0,241.44,1,0,0,0.0
16/5/2007,21:07:00,2.426,0.068,232.17,10.4,0,1,16.0
10/6/07,22:53:00,2.026,0.35,241.63,8.4,0,1,18.0
12/5/07,8:03:00,1.298,0.098,232.29,5.6,0,0,16.0
9/3/07,4:21:00,0.344,0.098,240.28,1.6,0,0,0.0
13/3/2007,4:08:00,0.29,0.066,241.81,1.2,0,0,0.0
4/6/07,5:15:00,0.456,0.284,234.1,2.2,0,1,0.0
19/5/2007,7:44:00,1.554,0,233.34,6.6,0,0,17.0
10/6/07,22:29:00,2.12,0.234,240.67,8.8,0,0,18.0
3/4/07,5:48:00,0.466,0.334,241.21,2.4,0,1,0.0
3/3/07,11:53:00,0.29,0.104,239.17,1.2,0,1,0.0
26/6/2007,12:36:00,0.306,0.24,240.47,1.6,0,1,0.0
1/3/07,8:41:00,0.288,0.088,239.16,1.2,0,0,0.0
14/4/2007,15:09:00,0.304,0.114,240.71,1.4,0,1,0.0
12/6/07,7:46:00,0.19,0,241.44,0.8,0,0,0.0
27/2/2007,13:52:00,0.374,0.206,247.85,1.8,0,1,0.0
29/4/2007,8:56:00,?,?,?,?,?,?,
19/6/2007,2:00:00,0.088,0,241.81,0.4,0,0,0.0
16/1/2007,7:04:00,2.376,0.188,241.43,9.8,0,1,18.0
23/2/2007,7:32:00,2.3,0,238.15,9.6,0,0,18.0
4/6/07,3:53:00,0.284,0.062,236.51,1.2,0,0,0.0
5/3/07,8:07:00,1.568,0.098,238.04,6.6,1,0,17.0
12/3/07,0:19:00,0.34,0.116,246.15,1.4,0,0,0.0
19/1/2007,18:07:00,0.214,0,238.79,1,0,0,0.0
27/4/2007,17:42:00,0.304,0,235.03,1.2,0,0,0.0
26/1/2007,15:48:00,0.224,0,246.62,1,0,0,0.0
24/5/2007,5:51:00,0.31,0.078,238.4,1.2,0,0,0.0
29/5/2007,4:47:00,0.336,0.072,235.98,1.4,0,0,0.0
9/5/07,6:56:00,1.908,0,233.45,8.2,0,0,17.0
14/2/2007,5:30:00,0.214,0,240.77,0.8,0,0,0.0
7/2/07,14:45:00,1.628,0.138,243.32,6.6,0,0,18.0
12/4/07,13:02:00,0.216,0,240.67,0.8,0,0,0.0
27/1/2007,18:26:00,1.574,0,239.43,6.4,0,0,18.0
17/1/2007,8:52:00,2.354,0.216,242.02,9.6,0,5,18.0
11/6/07,3:42:00,0.212,0.092,241.06,1,0,1,0.0
12/3/07,19:59:00,2.662,0.072,237.9,11.2,0,0,17.0
29/5/2007,9:42:00,0.694,0.058,231.05,3.2,0,0,0.0
16/2/2007,3:13:00,0.506,0.134,248.28,2.4,0,1,0.0
30/6/2007,9:30:00,0.364,0.336,240.68,2,0,2,0.0
23/2/2007,15:36:00,1.35,0,243.28,5.6,0,0,18.0
26/1/2007,21:11:00,2.678,0.178,237.16,11.2,0,0,18.0
13/6/2007,8:49:00,1.226,0,240.28,5,0,0,18.0
24/5/2007,23:28:00,0.402,0.2,238.01,1.8,0,2,0.0
18/1/2007,22:25:00,1.292,0,239.75,5.4,0,0,18.0
10/2/07,2:10:00,0.366,0.122,244.23,1.6,0,2,0.0
4/2/07,18:04:00,3.182,0.186,235.64,13.4,0,1,17.0
25/5/2007,5:33:00,0.276,0.048,237.03,1.2,0,0,0.0
25/4/2007,19:35:00,0.966,0.35,238.91,4.2,0,1,0.0
18/1/2007,10:23:00,1.266,0,238.71,5.2,0,0,18.0
18/5/2007,0:18:00,0.664,0.188,239.63,3,0,0,0.0
8/2/07,11:21:00,1.372,0.102,239.17,5.6,0,0,17.0
2/2/07,10:48:00,2.084,0.206,236.04,8.8,0,0,17.0
28/3/2007,4:41:00,0.242,0,242.4,1,0,1,0.0
13/3/2007,2:35:00,0.39,0.212,243.99,1.8,0,0,0.0
26/6/2007,6:09:00,0.216,0.1,239.85,1,0,0,0.0
11/6/07,7:04:00,1.64,0.134,239,6.8,0,2,17.0
28/5/2007,17:13:00,0.334,0,236.87,1.4,0,0,0.0
27/1/2007,4:16:00,0.238,0,244.85,1,0,0,0.0
12/2/07,16:11:00,1.29,0.054,239.39,5.4,0,0,17.0
9/2/07,3:21:00,0.228,0,244.69,1,0,0,0.0
22/3/2007,16:51:00,0.366,0.206,244.79,1.6,0,1,0.0
4/2/07,16:30:00,6.538,0.588,237.95,27.4,0,73,17.0
1/3/07,1:33:00,0.294,0.124,244.25,1.2,0,2,0.0
26/3/2007,16:17:00,0.332,0.16,244.63,1.4,0,0,0.0
5/4/07,15:18:00,0.526,0.374,242.04,2.6,0,0,0.0
29/5/2007,18:33:00,0.278,0,238.15,1.2,0,0,0.0
13/1/2007,8:30:00,2.03,0.208,239.6,8.4,0,2,0.0
11/6/07,14:15:00,0.11,0,238.42,0.4,0,0,0.0
20/5/2007,0:22:00,0.222,0,236.05,1,0,0,0.0
11/2/07,0:12:00,1.198,0.122,244.31,6.2,0,2,0.0
1/1/07,15:16:00,2.718,0.234,238.5,11.4,0,1,17.0
12/1/07,17:51:00,1.258,0.076,240.86,5.4,0,0,0.0
11/2/07,1:55:00,0.316,0,238.21,2,0,0,0.0
3/3/07,7:03:00,0.336,0.142,241.79,1.4,0,0,0.0
27/3/2007,12:48:00,0.296,0.094,243.73,1.2,0,0,0.0
16/2/2007,8:00:00,1.22,0.13,240.66,5,0,0,0.0
16/1/2007,23:59:00,0.282,0.112,243.14,1.2,0,0,0.0
23/4/2007,17:57:00,0.218,0.088,235.93,1,0,0,0.0
13/2/2007,9:42:00,0.272,0,239.09,1.2,0,0,0.0
28/2/2007,20:19:00,0.368,0.212,240.42,1.8,0,2,0.0
8/1/07,17:36:00,1.788,0,237.13,7.4,0,0,17.0
27/3/2007,4:09:00,0.294,0.088,241.74,1.2,0,0,0.0
2/3/07,4:09:00,1.36,0.102,237.98,5.6,0,0,17.0
16/6/2007,0:33:00,0.338,0.264,240.53,1.8,0,1,0.0
7/4/07,13:25:00,0.24,0,241.68,1,0,0,0.0
8/3/07,6:28:00,0.578,0.346,244.89,2.8,0,2,0.0
13/6/2007,15:20:00,0.28,0.142,241.57,1.2,1,0,0.0
25/3/2007,3:12:00,2.29,0.056,239.78,9.4,0,0,0.0
28/2/2007,23:32:00,0.222,0,243.61,1,0,0,0.0
24/1/2007,9:37:00,3.526,0,238.38,14.8,2,36,17.0
9/1/07,14:59:00,0.218,0,242.4,1,0,0,0.0
4/4/07,19:31:00,1.674,0,236.43,7,0,0,17.0
10/2/07,20:30:00,4.802,0.176,235.17,20.4,37,0,17.0
5/6/07,8:07:00,1.508,0.282,231.36,6.6,0,1,16.0
18/4/2007,19:40:00,0.418,0.236,240.81,2,0,0,0.0
3/3/07,3:07:00,0.41,0.218,242.41,2,0,0,0.0
13/2/2007,10:56:00,0.562,0,237.89,2.4,0,0,0.0
21/4/2007,4:20:00,0.212,0.122,241.1,1,0,0,0.0
26/2/2007,5:52:00,0.214,0,239.88,0.8,0,0,0.0
12/1/07,21:58:00,1.298,0,242.5,5.4,0,0,0.0
22/6/2007,14:41:00,0.292,0.224,239.02,1.4,0,0,0.0
31/3/2007,19:35:00,2.648,0.344,238.97,11.2,0,3,17.0
28/2/2007,0:31:00,0.304,0.118,247.38,1.2,0,0,0.0
30/3/2007,2:25:00,0.238,0,244.39,1,0,0,0.0
30/4/2007,10:03:00,?,?,?,?,?,?,
14/3/2007,17:33:00,0.37,0.094,240.93,1.6,0,0,0.0
6/4/07,17:58:00,1.484,0.194,239.92,6.2,0,0,18.0
16/6/2007,4:12:00,0.258,0.128,241.07,1.2,0,0,0.0
9/3/07,4:28:00,0.322,0.076,243.36,1.4,0,0,0.0
10/2/07,3:33:00,0.286,0,244.83,1.2,0,0,0.0
26/4/2007,16:30:00,0.284,0.212,236.5,1.4,0,0,0.0
6/5/07,1:59:00,1.316,0.098,234.79,7,0,0,0.0
2/5/07,19:50:00,0.392,0.076,235.72,1.6,0,0,0.0
11/5/07,19:07:00,0.192,0.082,234.94,0.8,0,0,0.0
12/4/07,9:00:00,0.394,0.236,240.16,1.8,0,2,0.0
13/4/2007,10:42:00,0.28,0.076,237.04,1.2,0,0,0.0
17/1/2007,10:31:00,4.46,0,237.22,18.8,1,37,17.0
7/6/07,13:24:00,0.436,0.306,234.05,2.2,0,1,0.0
29/4/2007,5:11:00,?,?,?,?,?,?,
23/3/2007,18:09:00,1.432,0.078,242.92,5.8,0,0,18.0
31/1/2007,9:04:00,1.36,0.104,235.4,5.8,0,0,17.0
4/6/07,22:36:00,0.6,0.384,234.56,3,0,0,0.0
5/3/07,6:23:00,1.576,0.062,243.61,6.4,0,0,18.0
8/3/07,13:32:00,0.49,0.3,238.83,2.4,0,2,0.0
17/5/2007,22:46:00,1.622,0.11,234.18,7,0,0,17.0
15/1/2007,13:06:00,0.55,0.154,241.28,2.6,0,0,0.0
6/2/07,13:15:00,0.792,0.1,241.49,3.4,0,1,0.0
12/2/07,6:08:00,0.34,0.092,240.78,1.4,0,1,0.0
3/1/07,18:41:00,0.328,0.182,242.49,1.6,0,2,0.0
7/2/07,8:51:00,1.474,0.14,241.3,6,1,0,18.0
30/1/2007,18:25:00,2.81,0.224,236.71,11.8,0,0,17.0
3/1/07,14:50:00,0.38,0.226,245.8,2,0,0,0.0
11/3/07,5:54:00,2.34,0.05,239.75,9.6,0,0,0.0
7/2/07,9:16:00,1.378,0,240.62,5.6,1,0,18.0
3/4/07,1:34:00,0.218,0,241.88,1,0,0,0.0
13/6/2007,5:28:00,0.222,0.134,241.94,1,0,0,0.0
28/1/2007,1:45:00,0.556,0.182,242.11,2.4,0,4,0.0
27/3/2007,15:51:00,0.398,0.234,244.11,1.8,0,0,0.0
20/6/2007,9:45:00,0.178,0.096,234.94,0.8,0,0,0.0
15/5/2007,18:59:00,1.336,0.072,236.1,5.6,0,1,17.0
18/4/2007,3:56:00,0.292,0.228,239.39,1.6,0,0,0.0
6/5/07,18:08:00,1.516,0.19,233.86,6.4,0,1,18.0
21/6/2007,14:19:00,0.19,0.116,240.81,0.8,0,1,0.0
28/5/2007,6:39:00,0.34,0.092,237.53,1.4,0,0,0.0
12/6/07,19:36:00,1.452,0.122,240.45,6,1,0,18.0
20/3/2007,22:54:00,1.476,0.088,241.81,6,0,0,18.0
26/1/2007,15:43:00,0.222,0,249.27,1,0,0,0.0
11/4/07,18:13:00,0.302,0.112,242.59,1.2,0,2,0.0
29/4/2007,6:28:00,?,?,?,?,?,?,
9/4/07,16:28:00,2.642,0.212,238.33,11,39,0,0.0
10/4/07,7:28:00,0.316,0.12,241.29,1.4,0,0,0.0
20/4/2007,2:08:00,0.202,0.1,238.08,1,0,0,0.0
10/6/07,7:02:00,0.118,0,241.98,0.6,0,0,0.0
9/4/07,17:41:00,1.512,0.32,238.45,6.4,0,2,17.0
4/4/07,21:42:00,5.04,0.058,236.77,21.2,37,1,17.0
22/2/2007,4:27:00,2.444,0.18,238.72,10.2,0,0,0.0
3/2/07,18:24:00,3.842,0.356,234.18,16.4,0,0,17.0
21/1/2007,14:29:00,1.606,0.192,243.13,6.6,0,0,18.0
31/5/2007,23:40:00,0.268,0,238.72,1.2,0,0,0.0
17/6/2007,17:04:00,0.704,0.12,242.89,3,0,0,0.0
4/4/07,23:11:00,1.932,0,245.37,7.8,0,0,19.0
25/2/2007,11:55:00,0.324,0.134,243.43,1.4,0,0,0.0
28/1/2007,19:57:00,3.904,0.144,233.5,16.8,0,0,17.0
15/3/2007,3:38:00,0.312,0.11,243.08,1.4,0,0,0.0
20/6/2007,14:48:00,0.404,0.1,241.38,2,0,1,0.0
28/3/2007,23:41:00,0.248,0,243.03,1,0,0,0.0
3/4/07,23:49:00,0.248,0,244.74,1.2,0,0,0.0
13/3/2007,1:20:00,0.216,0,241.15,0.8,0,0,0.0
1/3/07,11:57:00,0.316,0.112,238.34,1.4,0,0,0.0
17/2/2007,17:54:00,0.584,0.122,238.94,2.6,0,0,0.0
6/6/07,1:57:00,0.28,0.076,236.03,1.2,0,0,0.0
25/5/2007,9:32:00,1.28,0,231.98,5.4,0,0,16.0
5/3/07,19:31:00,5.264,0.442,236.46,22.6,8,37,0.0
8/5/07,14:24:00,3.64,0.182,231.24,15.6,36,0,17.0
26/3/2007,5:22:00,0.362,0.21,240.66,1.6,0,1,0.0
17/4/2007,12:43:00,0.346,0.25,241.1,1.8,0,1,0.0
5/2/07,8:54:00,1.598,0.108,239.72,6.6,0,0,18.0
10/1/07,22:38:00,0.81,0.29,243.8,3.4,0,1,0.0
25/6/2007,5:18:00,0.284,0.204,240.85,1.4,0,0,0.0
25/5/2007,12:58:00,0.284,0.054,232.55,1.2,0,0,0.0
4/1/07,6:15:00,2.272,0,238.86,9.4,0,0,0.0
17/4/2007,20:53:00,1.452,0.172,240.78,6.2,2,0,0.0
3/6/07,1:06:00,0.336,0.082,236.26,1.4,0,1,0.0
5/4/07,15:53:00,0.498,0.314,242.46,2.4,0,0,0.0
12/2/07,16:40:00,0.51,0,241.89,2,0,0,0.0
10/4/07,0:57:00,0.398,0.226,242,1.8,0,0,0.0
10/4/07,16:52:00,0.384,0.222,240.88,1.8,0,0,0.0
1/5/07,16:30:00,0.266,0.054,233.6,1.2,0,2,0.0
6/1/07,2:18:00,0.25,0.058,245.53,1.2,0,0,0.0
20/2/2007,15:32:00,0.29,0,243.88,1.2,0,0,0.0
31/1/2007,1:24:00,0.298,0.064,242.21,1.4,0,0,0.0
29/4/2007,12:06:00,?,?,?,?,?,?,
30/6/2007,10:24:00,0.226,0.11,240.11,1,0,0,0.0
4/6/07,4:36:00,0.356,0.174,235.38,1.6,0,2,0.0
16/3/2007,23:50:00,1.07,0.084,241.47,4.4,0,0,0.0
4/1/07,2:42:00,2.342,0,242.83,9.6,0,0,0.0
16/6/2007,12:31:00,1.656,0.362,237.85,7,0,1,17.0
5/2/07,20:16:00,2.606,0,241.38,10.8,0,0,18.0
7/5/07,8:58:00,2.34,0.16,231.82,10.2,1,13,17.0
28/1/2007,0:17:00,2.702,0.332,244.02,11.2,0,21,19.0
21/5/2007,15:09:00,0.218,0,235.44,1,0,0,0.0
9/3/07,0:16:00,0.33,0.094,240.63,1.4,0,0,0.0
26/1/2007,20:51:00,1.572,0.274,236.39,6.6,0,0,0.0
7/1/07,23:53:00,1.468,0.236,242.72,6,0,2,18.0
5/5/07,8:25:00,1.302,0.106,235.36,5.4,0,0,17.0
21/2/2007,21:16:00,3.788,0,236.62,16,38,1,17.0
23/6/2007,10:25:00,0.122,0,240.47,0.6,0,0,0.0
24/2/2007,19:47:00,0.21,0,236.35,0.8,0,0,0.0
4/2/07,13:12:00,3.992,0.396,236.36,16.8,38,1,17.0
16/6/2007,14:20:00,1.062,0.308,240.85,4.6,0,1,0.0
6/4/07,14:42:00,0.23,0,244.76,1,0,0,0.0
26/6/2007,4:37:00,0.284,0.2,241.27,1.4,0,1,0.0
28/1/2007,18:42:00,3.252,0,235.24,13.8,0,1,17.0
23/2/2007,18:42:00,0.416,0.232,240.96,2,0,1,0.0
